sourcedb	sourcedb_version	method	labnr	c14age	c14std	c13val	site	sitetype	feature	period	culture	material	species	region	country	lat	lon	shortref	source_label	mat_group	species_group	dna_status
present datasets	25.04.2025		R-1482a	4360	80		Arslantepe	settlement	A128			charcoal		Malatya	Turkey	38.381	38.3607	Di Nocera 2000	Global Repositories	Woody Plants (Charcoal)	Tree/Shrub	Chronometric Only
present datasets	25.04.2025		R-1493a	4030	80		Arslantepe	settlement	A I 99					Malatya	Turkey	38.381	38.3607	Di Nocera 2000	Global Repositories	Indeterminate/Other	Indeterminate	Chronometric Only
present datasets	25.04.2025		R-214	2835	70		Arslantepe	settlement				wood		Malatya	Turkey	38.381	38.3607	Alessio and Bella 1966	Global Repositories	Woody Plants (Charcoal)	Tree/Shrub	Chronometric Only
present datasets	25.04.2025		R-218	2895	60		Arslantepe	settlement				charcoal		Malatya	Turkey	38.381	38.3607	Alessio and Bella 1966	Global Repositories	Woody Plants (Charcoal)	Tree/Shrub	Chronometric Only
present datasets	25.04.2025		R-219	2655	70		Arslantepe	settlement				charcoal		Aydın	Turkey	38.381	38.3607	Alessio and Bella 1966	Global Repositories	Woody Plants (Charcoal)	Tree/Shrub	Chronometric Only
present datasets	25.04.2025		Rome-1008a	3800	50	-25	Arslantepe	settlement	Period VID; A6			charcoal		Malatya	Turkey	38.381	38.3607	Alessio et al. 1976; Di Nocera 2000; CalPal	Global Repositories	Woody Plants (Charcoal)	Tree/Shrub	Chronometric Only
present datasets	25.04.2025		Rome-1009	4360	50	-25	Arslantepe	settlement	Period VIB; A33; ant. 2			charcoal		Malatya	Turkey	38.381	38.3607	Alessio et al. 1976; Di Nocera 2000; CalPal	Global Repositories	Woody Plants (Charcoal)	Tree/Shrub	Chronometric Only
present datasets	25.04.2025		Rome-1010	4420	50		Arslantepe	settlement	VI ant. 1			grain (charred)		Malatya	Turkey	38.381	38.3607	Alessio et al. 1976; Di Nocera 2000; CalPal	Global Repositories	Short-lived Plants	Cereal/Pulse/Seed	Chronometric Only
present datasets	25.04.2025		Rome-1011	3530	110		Arslantepe	settlement	VI rec.			grain (charred)		Malatya	Turkey	38.381	38.3607	Alessio et al. 1976; Di Nocera 2000; CalPal	Global Repositories	Short-lived Plants	Cereal/Pulse/Seed	Chronometric Only
present datasets	25.04.2025		Rome-1012	3750	50		Arslantepe	settlement	VID3			charcoal		Malatya	Turkey	38.381	38.3607	Alessio et al. 1976; Di Nocera 2000; CalPal	Global Repositories	Woody Plants (Charcoal)	Tree/Shrub	Chronometric Only
present datasets	25.04.2025		Rome-1012a	3840	110	-25	Arslantepe	settlement	Period VID; A30			charcoal		Malatya	Turkey	38.381	38.3607	Alessio et al. 1976; Di Nocera 2000; CalPal	Global Repositories	Woody Plants (Charcoal)	Tree/Shrub	Chronometric Only
present datasets	25.04.2025		Rome-1013	4360	50	-23	Arslantepe	settlement	Period VIA; VI ant. 1; FBI			charcoal		Malatya	Turkey	38.381	38.3607	Alessio et al. 1976; Di Nocera 2000; CalPal	Global Repositories	Woody Plants (Charcoal)	Tree/Shrub	Chronometric Only
present datasets	25.04.2025		Rome-1014	4270	50	-24	Arslantepe	settlement	Period VIA; A36			charcoal		Malatya	Turkey	38.381	38.3607	Alessio et al. 1976; Di Nocera 2000; CalPal	Global Repositories	Woody Plants (Charcoal)	Tree/Shrub	Chronometric Only
present datasets	25.04.2025		Rome-1015	4310	50	-26	Arslantepe	settlement	Period VIA; VIA; VI ant. 1			charcoal		Malatya	Turkey	38.381	38.3607	Alessio et al. 1976; Di Nocera 2000; CalPal	Global Repositories	Woody Plants (Charcoal)	Tree/Shrub	Chronometric Only
present datasets	25.04.2025		Rome-1016a	3300	50		Arslantepe	settlement	Period VIA; A36			charcoal		Malatya	Turkey	38.381	38.3607	Alessio et al. 1976; Di Nocera 2000; CalPal	Global Repositories	Woody Plants (Charcoal)	Tree/Shrub	Chronometric Only
present datasets	25.04.2025		Rome-1017	4360	50		Arslantepe	settlement	A46			charcoal		Malatya	Turkey	38.381	38.3607	Alessio et al. 1976; Di Nocera 2000; CalPal	Global Repositories	Woody Plants (Charcoal)	Tree/Shrub	Chronometric Only
present datasets	25.04.2025		Rome-1017a	4360	50		Arslantepe	settlement	Period VIA; A46			charcoal		Malatya	Turkey	38.381	38.3607	Alessio et al. 1976; Di Nocera 2000; CalPal	Global Repositories	Woody Plants (Charcoal)	Tree/Shrub	Chronometric Only
present datasets	25.04.2025		Rome-1018	4350	50	-25	Arslantepe	settlement	Period VIA; A46			charcoal		Malatya	Turkey	38.381	38.3607	Alessio et al. 1976; Di Nocera 2000; CalPal	Global Repositories	Woody Plants (Charcoal)	Tree/Shrub	Chronometric Only
present datasets	25.04.2025		Rome-1018a	4410	50		Arslantepe	settlement	Period VIA; A4			charcoal		Malatya	Turkey	38.381	38.3607	Alessio et al. 1976; Di Nocera 2000; CalPal	Global Repositories	Woody Plants (Charcoal)	Tree/Shrub	Chronometric Only
present datasets	25.04.2025		Rome-1019a	4570	60		Arslantepe	settlement	Period VIA; A46			charcoal		Malatya	Turkey	38.381	38.3607	Alessio et al. 1976; Di Nocera 2000; CalPal	Global Repositories	Woody Plants (Charcoal)	Tree/Shrub	Chronometric Only
present datasets	25.04.2025		Rome-1454	4190	60		Arslantepe	settlement	A69					Malatya	Turkey	38.381	38.3607	Di Nocera 2000	Global Repositories	Indeterminate/Other	Indeterminate	Chronometric Only
present datasets	25.04.2025		Rome-1455	4600	70		Arslantepe	settlement	AS 1			charcoal		Malatya	Turkey	38.381	38.3607	Di Nocera 2000	Global Repositories	Woody Plants (Charcoal)	Tree/Shrub	Chronometric Only
present datasets	25.04.2025		Rome-1464a	4240	80		Arslantepe	settlement	A115			charcoal		Malatya	Turkey	38.381	38.3607	Di Nocera 2000	Global Repositories	Woody Plants (Charcoal)	Tree/Shrub	Chronometric Only
present datasets	25.04.2025		Rome-1467a	4340	80		Arslantepe	settlement	VIA			charcoal		Malatya	Turkey	38.381	38.3607	Di Nocera 2000	Global Repositories	Woody Plants (Charcoal)	Tree/Shrub	Chronometric Only
present datasets	25.04.2025		Rome-1468	4270	80		Arslantepe	settlement	A132			charcoal		Malatya	Turkey	38.381	38.3607	Di Nocera 2000	Global Repositories	Woody Plants (Charcoal)	Tree/Shrub	Chronometric Only
present datasets	25.04.2025		Rome-1469	4220	120		Arslantepe	settlement	A122			charcoal		Malatya	Turkey	38.381	38.3607	Di Nocera 2000	Global Repositories	Woody Plants (Charcoal)	Tree/Shrub	Chronometric Only
present datasets	25.04.2025		Rome-1474	4380	80		Arslantepe	settlement	A113			charcoal		Malatya	Turkey	38.381	38.3607	Di Nocera 2000	Global Repositories	Woody Plants (Charcoal)	Tree/Shrub	Chronometric Only
present datasets	25.04.2025		Rome-1482	4290	80		Arslantepe	settlement	A I 28					Malatya	Turkey	38.381	38.3607	Di Nocera 2000	Global Repositories	Indeterminate/Other	Indeterminate	Chronometric Only
present datasets	25.04.2025		Rome-1486a	4300	80		Arslantepe	settlement	A 181			charcoal		Malatya	Turkey	38.381	38.3607	Di Nocera 2000	Global Repositories	Woody Plants (Charcoal)	Tree/Shrub	Chronometric Only
present datasets	25.04.2025		Rome-1488	4380	80		Arslantepe	settlement	A127			charcoal		Malatya	Turkey	38.381	38.3607	Di Nocera 2000	Global Repositories	Woody Plants (Charcoal)	Tree/Shrub	Chronometric Only
present datasets	25.04.2025		Rome-1489	4230	80		Arslantepe	settlement	A184					Malatya	Turkey	38.381	38.3607	Di Nocera 2000	Global Repositories	Indeterminate/Other	Indeterminate	Chronometric Only
present datasets	25.04.2025		Rome-1491	4330	80		Arslantepe	settlement	A151					Malatya	Turkey	38.381	38.3607	Di Nocera 2000	Global Repositories	Indeterminate/Other	Indeterminate	Chronometric Only
present datasets	25.04.2025		Rome-1493	4090	80		Arslantepe	settlement	A I 99					Malatya	Turkey	38.381	38.3607	Di Nocera 2000	Global Repositories	Indeterminate/Other	Indeterminate	Chronometric Only
present datasets	25.04.2025		Rome-1494	4240	80		Arslantepe	settlement	AI66					Malatya	Turkey	38.381	38.3607	Di Nocera 2000	Global Repositories	Indeterminate/Other	Indeterminate	Chronometric Only
present datasets	25.04.2025		Rome-152	3450	75		Arslantepe	settlement	three adjacent rooms, A-140, -141 and -142			charcoal		Malatya	Turkey	38.381	38.3607	Calderoni et al. 1994	Global Repositories	Woody Plants (Charcoal)	Tree/Shrub	Chronometric Only
present datasets	25.04.2025		Rome-153	4000	75		Arslantepe	settlement	Arslantepe VI;Room A-502, Square D8(7).; A502			charcoal		Malatya	Turkey	38.381	38.3607	Calderoni et al. 1994	Global Repositories	Woody Plants (Charcoal)	Tree/Shrub	Chronometric Only
present datasets	25.04.2025		Rome-154	3750	75		Arslantepe	settlement	Room A-491, Square D7(13).			charcoal		Malatya	Turkey	38.381	38.3607	Calderoni et al. 1994	Global Repositories	Woody Plants (Charcoal)	Tree/Shrub	Chronometric Only
present datasets	25.04.2025		Rome-155	4000	80		Arslantepe	settlement	phase VI;Room A-548, Square E8(14).			charcoal		Malatya	Turkey	38.381	38.3607	Calderoni et al. 1994	Global Repositories	Woody Plants (Charcoal)	Tree/Shrub	Chronometric Only
present datasets	25.04.2025		Rome-156	3950	80		Arslantepe	settlement	Room A-548, Square E8(14).			charcoal		Malatya	Turkey	38.381	38.3607	Calderoni et al. 1994	Global Repositories	Woody Plants (Charcoal)	Tree/Shrub	Chronometric Only
present datasets	25.04.2025		Rome-1562	4360	80		Arslantepe	settlement	A135			charcoal		Malatya	Turkey	38.381	38.3607	Di Nocera 2000	Global Repositories	Woody Plants (Charcoal)	Tree/Shrub	Chronometric Only
present datasets	25.04.2025		Rome-1562a	4360	80		Arslantepe	settlement	A135			charcoal		Malatya	Turkey	38.381	38.3607	Di Nocera 2000	Global Repositories	Woody Plants (Charcoal)	Tree/Shrub	Chronometric Only
present datasets	25.04.2025		Rome-1563	4460	80		Arslantepe	settlement	A I 35			charcoal		Malatya	Turkey	38.381	38.3607	Di Nocera 2000	Global Repositories	Woody Plants (Charcoal)	Tree/Shrub	Chronometric Only
present datasets	25.04.2025		Rome-1564	4370	80		Arslantepe	settlement	A181			charcoal		Malatya	Turkey	38.381	38.3607	Di Nocera 2000	Global Repositories	Woody Plants (Charcoal)	Tree/Shrub	Chronometric Only
present datasets	25.04.2025		Rome-157	3800	80		Arslantepe	settlement	phase VI;Room A-516, Squares E8(10)-(11).					Malatya	Turkey	38.381	38.3607	Calderoni et al. 1994	Global Repositories	Indeterminate/Other	Indeterminate	Chronometric Only
present datasets	25.04.2025		Rome-158	3950	80		Arslantepe	settlement	Room A-565, Squares E8(13)-E9(1); A565			charcoal		Malatya	Turkey	38.381	38.3607	Calderoni et al. 1994	Global Repositories	Woody Plants (Charcoal)	Tree/Shrub	Chronometric Only
present datasets	25.04.2025		Rome-159	3990	70		Arslantepe	settlement	Room A-542, Square E8(14).; A542			charcoal		Malatya	Turkey	38.381	38.3607	Calderoni et al. 1994	Global Repositories	Woody Plants (Charcoal)	Tree/Shrub	Chronometric Only
present datasets	25.04.2025		Rome-160	4120	80		Arslantepe	settlement	Room A-602, Squares E8(13-14).; A602			charcoal		Malatya	Turkey	38.381	38.3607	Calderoni et al. 1994	Global Repositories	Woody Plants (Charcoal)	Tree/Shrub	Chronometric Only
present datasets	25.04.2025		Rome-161	3930	70		Arslantepe	settlement	Room A-573, Square E8(10).			charcoal		Malatya	Turkey	38.381	38.3607	Calderoni et al. 1994	Global Repositories	Woody Plants (Charcoal)	Tree/Shrub	Chronometric Only
present datasets	25.04.2025		Rome-162	3940	70		Arslantepe	settlement	Room A-532, Squares D8(1) and C7(16).			charcoal		Malatya	Turkey	38.381	38.3607	Calderoni et al. 1994	Global Repositories	Woody Plants (Charcoal)	Tree/Shrub	Chronometric Only
present datasets	25.04.2025		Rome-163	4060	70		Arslantepe	settlement	Pit K 759 in Square D8(1).; K759			charcoal		Malatya	Turkey	38.381	38.3607	Calderoni et al. 1994	Global Repositories	Woody Plants (Charcoal)	Tree/Shrub	Chronometric Only
present datasets	25.04.2025		Rome-164	4840	80		Arslantepe	settlement	Arslantepe VII;Room A-580, Square D6(8);			charcoal		Malatya	Turkey	38.381	38.3607	Calderoni et al. 1994	Global Repositories	Woody Plants (Charcoal)	Tree/Shrub	Chronometric Only
present datasets	25.04.2025		Rome-165	4930	80		Arslantepe	settlement	Arslantepe VII;Room A-582, Square E6(1), XXVth monumental Building.			charcoal		Malatya	Turkey	38.381	38.3607	Calderoni et al. 1994	Global Repositories	Woody Plants (Charcoal)	Tree/Shrub	Chronometric Only
present datasets	25.04.2025		Rome-166	4840	80		Arslantepe	settlement	Arslantepe VII;Room A-617, Squares E6(2)-(6), XXVth monumental Building			charcoal		Malatya	Turkey	38.381	38.3607	Calderoni et al. 1994	Global Repositories	Woody Plants (Charcoal)	Tree/Shrub	Chronometric Only
present datasets	25.04.2025		Rome-167	4080	75		Arslantepe	settlement	floor of Room A-607, Squares E8(9-10).; A607			charcoal		Malatya	Turkey	38.381	38.3607	Calderoni et al. 1994	Global Repositories	Woody Plants (Charcoal)	Tree/Shrub	Chronometric Only
present datasets	25.04.2025		Rome-168	4100	75		Arslantepe	settlement	hearth (FC1*) of Room A-607, Squares E8(9-10).; A607			charcoal		Malatya	Turkey	38.381	38.3607	Calderoni et al. 1994	Global Repositories	Woody Plants (Charcoal)	Tree/Shrub	Chronometric Only
present datasets	25.04.2025		Rome-169	3950	70		Arslantepe	settlement	Room A-607, Square E8 (9).; A607			charcoal		Malatya	Turkey	38.381	38.3607	Calderoni et al. 1994	Global Repositories	Woody Plants (Charcoal)	Tree/Shrub	Chronometric Only
present datasets	25.04.2025		Rome-170	4070	70		Arslantepe	settlement	Room A-607, Square E8(9).; A607			charcoal		Malatya	Turkey	38.381	38.3607	Calderoni et al. 1994	Global Repositories	Woody Plants (Charcoal)	Tree/Shrub	Chronometric Only
present datasets	25.04.2025		Rome-170A	3960	70		Arslantepe	settlement	Room A-607, Square E8(9).			charcoal		Malatya	Turkey	38.381	38.3607	Calderoni et al. 1994	Global Repositories	Woody Plants (Charcoal)	Tree/Shrub	Chronometric Only
present datasets	25.04.2025		Rome-171	4090	75		Arslantepe	settlement	Room A-607/2d, Square E8(9).; A607			charcoal		Malatya	Turkey	38.381	38.3607	Calderoni et al. 1994	Global Repositories	Woody Plants (Charcoal)	Tree/Shrub	Chronometric Only
present datasets	25.04.2025		Rome-172	4080	75		Arslantepe	settlement	Room A-607, Square E8(9).; A607			grain (charred)	Cerealia	Malatya	Turkey	38.381	38.3607	Calderoni et al. 1994	Global Repositories	Short-lived Plants	Cereal/Pulse/Seed	Chronometric Only
present datasets	25.04.2025		Rome-173	4350	75		Arslantepe	settlement	Arslantepe VI;Room A-650, Squares E6(7-11)			charcoal		Malatya	Turkey	38.381	38.3607	Calderoni et al. 1994	Global Repositories	Woody Plants (Charcoal)	Tree/Shrub	Chronometric Only
present datasets	25.04.2025		Rome-174	3830	75		Arslantepe	settlement	Room A-516, Square E8(14).; A516			grain (charred)	Cerealia	Malatya	Turkey	38.381	38.3607	Calderoni et al. 1994	Global Repositories	Short-lived Plants	Cereal/Pulse/Seed	Chronometric Only
present datasets	25.04.2025		Rome-454	3750	70		Arslantepe	settlement	VA					Malatya	Turkey	38.381	38.3607	TAY Project	Global Repositories	Indeterminate/Other	Indeterminate	Chronometric Only
present datasets	25.04.2025		Rome-455	3470	70		Arslantepe	settlement	VA					Malatya	Turkey	38.381	38.3607	TAY Project	Global Repositories	Indeterminate/Other	Indeterminate	Chronometric Only
present datasets	25.04.2025		Rome-456	3410	70		Arslantepe	settlement	VA					Malatya	Turkey	38.381	38.3607	TAY Project	Global Repositories	Indeterminate/Other	Indeterminate	Chronometric Only
present datasets	25.04.2025		Rome-457	3940	70		Arslantepe	settlement	VA					Malatya	Turkey	38.381	38.3607	TAY Project	Global Repositories	Indeterminate/Other	Indeterminate	Chronometric Only
present datasets	25.04.2025		Rome-458	3610	70		Arslantepe	settlement	VA					Malatya	Turkey	38.381	38.3607	TAY Project	Global Repositories	Indeterminate/Other	Indeterminate	Chronometric Only
present datasets	25.04.2025		Rome-724a	3220	50		Arslantepe	settlement	VB			charcoal		Malatya	Turkey	38.381	38.3607	Alessio et al. 1976; Di Nocera 2000; CalPal	Global Repositories	Woody Plants (Charcoal)	Tree/Shrub	Chronometric Only
present datasets	25.04.2025		Rome-725a	2970	50		Arslantepe	settlement	VB			charcoal		Malatya	Turkey	38.381	38.3607	Alessio et al. 1976; Di Nocera 2000; CalPal	Global Repositories	Woody Plants (Charcoal)	Tree/Shrub	Chronometric Only
present datasets	25.04.2025		Rome-726a	3120	50		Arslantepe	settlement	VB			charcoal		Malatya	Turkey	38.381	38.3607	Alessio et al. 1976; Di Nocera 2000; CalPal	Global Repositories	Woody Plants (Charcoal)	Tree/Shrub	Chronometric Only
present datasets	25.04.2025		Rome-746	4615	65		Arslantepe	settlement	A418					Malatya	Turkey	38.381	38.3607	Di Nocera 2000	Global Repositories	Indeterminate/Other	Indeterminate	Chronometric Only
present datasets	25.04.2025		Rome-747	4580	65		Arslantepe	settlement	A450			charcoal		Malatya	Turkey	38.381	38.3607	Di Nocera 2000	Global Repositories	Woody Plants (Charcoal)	Tree/Shrub	Chronometric Only
present datasets	25.04.2025		Rome-748	4920	65		Arslantepe	settlement	VIA; A796			charcoal		Malatya	Turkey	38.381	38.3607	Di Nocera 2000	Global Repositories	Woody Plants (Charcoal)	Tree/Shrub	Chronometric Only
present datasets	25.04.2025		Rome-749	4740	65		Arslantepe	settlement	A800			charcoal		Malatya	Turkey	38.381	38.3607	Di Nocera 2000	Global Repositories	Woody Plants (Charcoal)	Tree/Shrub	Chronometric Only
present datasets	25.04.2025		Rome-750	4195	60		Arslantepe	settlement	A771					Malatya	Turkey	38.381	38.3607	Di Nocera 2000	Global Repositories	Indeterminate/Other	Indeterminate	Chronometric Only
present datasets	25.04.2025		Rome-751	4860	65		Arslantepe	settlement	A800			charcoal		Malatya	Turkey	38.381	38.3607	Di Nocera 2000	Global Repositories	Woody Plants (Charcoal)	Tree/Shrub	Chronometric Only
present datasets	25.04.2025		Rome-752	4630	65		Arslantepe	settlement	A450			charcoal		Malatya	Turkey	38.381	38.3607	Di Nocera 2000	Global Repositories	Woody Plants (Charcoal)	Tree/Shrub	Chronometric Only
present datasets	25.04.2025		Rome-753	4815	65		Arslantepe	settlement	A796			charcoal		Malatya	Turkey	38.381	38.3607	Di Nocera 2000	Global Repositories	Woody Plants (Charcoal)	Tree/Shrub	Chronometric Only
present datasets	25.04.2025		Rome-754	4530	65		Arslantepe	settlement	A450			charcoal		Malatya	Turkey	38.381	38.3607	Di Nocera 2000	Global Repositories	Woody Plants (Charcoal)	Tree/Shrub	Chronometric Only
present datasets	25.04.2025		Rome-755	4900	65		Arslantepe	settlement	A796			charcoal		Malatya	Turkey	38.381	38.3607	Di Nocera 2000	Global Repositories	Woody Plants (Charcoal)	Tree/Shrub	Chronometric Only
present datasets	25.04.2025		Rome-924a	3420	50		Arslantepe	settlement	VB			charcoal		Malatya	Turkey	38.381	38.3607	Alessio et al. 1976; Di Nocera 2000; CalPal	Global Repositories	Woody Plants (Charcoal)	Tree/Shrub	Chronometric Only
present datasets	25.04.2025		Rome-926a	3240	50		Arslantepe	settlement	VA			grain (charred)		Malatya	Turkey	38.381	38.3607	Alessio et al. 1976; Di Nocera 2000; CalPal	Global Repositories	Short-lived Plants	Cereal/Pulse/Seed	Chronometric Only
present datasets	25.04.2025		Rome-927a	3210	50	-23.6	Arslantepe	settlement	floor of Rm 58 with double hearth, Sq D8-9			charcoal		Malatya	Turkey	38.381	38.3607	Alessio et al. 1976; Di Nocera 2000; CalPal	Global Repositories	Woody Plants (Charcoal)	Tree/Shrub	Chronometric Only
present datasets	25.04.2025		Rome-928a	3430	50	-24.4	Arslantepe	settlement	VA			charcoal		Malatya	Turkey	38.381	38.3607	Alessio et al. 1976; Di Nocera 2000; CalPal	Global Repositories	Woody Plants (Charcoal)	Tree/Shrub	Chronometric Only
present datasets	25.04.2025		Rome-930a	3680	50	-25	Arslantepe	settlement	VID3; VI rec.			charcoal		Malatya	Turkey	38.381	38.3607	Alessio et al. 1976; Di Nocera 2000; CalPal	Global Repositories	Woody Plants (Charcoal)	Tree/Shrub	Chronometric Only
present datasets	25.04.2025		Rome-931a	4860	50	-24.5	Arslantepe	settlement	Al 1			wood		Malatya	Turkey	38.381	38.3607	Alessio et al. 1976; Di Nocera 2000; CalPal	Global Repositories	Woody Plants (Charcoal)	Tree/Shrub	Chronometric Only
present datasets	25.04.2025		Rome-932a	4790	60	-23.9	Arslantepe	settlement	A21			charcoal		Malatya	Turkey	38.381	38.3607	Alessio et al. 1976; Di Nocera 2000; CalPal	Global Repositories	Woody Plants (Charcoal)	Tree/Shrub	Chronometric Only
present datasets	25.04.2025		Rome-933a	4730	50	-24.6	Arslantepe	settlement	A21			charcoal		Malatya	Turkey	38.381	38.3607	Alessio et al. 1976; Di Nocera 2000; CalPal	Global Repositories	Woody Plants (Charcoal)	Tree/Shrub	Chronometric Only
present datasets	25.04.2025		S05/17-DSH7977	4751	31		Arslantepe	settlement	A850			grain (charred)	Triticum dicoccum	Malatya	Turkey	38.381	38.3607	Vignola et al. 2017	Global Repositories	Short-lived Plants	Cereal/Pulse/Seed	Chronometric Only
